,GENE ID
7511,ENSG00000251051
7512,ENSG00000234765
7513,ENSG00000226388
7514,ENSG00000128886
7515,ENSG00000155849
7516,ENSG00000224101
7517,ENSG00000062598
7518,ENSG00000276172
7519,ENSG00000102890
7520,ENSG00000110675
7521,ENSG00000179387
7522,ENSG00000115459
7523,ENSG00000049540
7524,ENSG00000232415
7525,ENSG00000011007
7526,ENSG00000236810
7527,ENSG00000206181
7528,ENSG00000288607
7529,ENSG00000275553
7530,ENSG00000288616
7531,ENSG00000288631
7532,ENSG00000235640
7533,ENSG00000103363
7534,ENSG00000234152
7535,ENSG00000255262
7536,ENSG00000232285
7537,ENSG00000234167
7538,ENSG00000154582
7539,ENSG00000259838
7540,ENSG00000229919
7541,ENSG00000232924
7542,ENSG00000271123
7543,ENSG00000225740
7544,ENSG00000230377
7545,ENSG00000234131
7546,ENSG00000231540
7547,ENSG00000234081
7548,ENSG00000227867
7549,ENSG00000230412
7550,ENSG00000225716
7551,ENSG00000228193
7552,ENSG00000232029
7553,ENSG00000227915
7554,ENSG00000232695
7555,ENSG00000237622
7556,ENSG00000241975
7557,ENSG00000229101
7558,ENSG00000226186
7559,ENSG00000255006
7560,ENSG00000224686
7561,ENSG00000228410
7562,ENSG00000236599
7563,ENSG00000265545
7564,ENSG00000105694
7565,ENSG00000267418
7566,ENSG00000223746
7567,ENSG00000256021
7568,ENSG00000257465
7569,ENSG00000271278
7570,ENSG00000270535
7571,ENSG00000271595
7572,ENSG00000225896
7573,ENSG00000130165
7574,ENSG00000066322
7575,ENSG00000197977
7576,ENSG00000230314
7577,ENSG00000119915
7578,ENSG00000118402
7579,ENSG00000012660
7580,ENSG00000170522
7581,ENSG00000164181
7582,ENSG00000070061
7583,ENSG00000134759
7584,ENSG00000134014
7585,ENSG00000109911
7586,ENSG00000170291
7587,ENSG00000163832
7588,ENSG00000169393
7589,ENSG00000170571
7590,ENSG00000231752
7591,ENSG00000127463
7592,ENSG00000230424
7593,ENSG00000104412
7594,ENSG00000125037
7595,ENSG00000180385
7596,ENSG00000128463
7597,ENSG00000127774
7598,ENSG00000134153
7599,ENSG00000131148
7600,ENSG00000100908
7601,ENSG00000161671
7602,ENSG00000164035
7603,ENSG00000102119
7604,ENSG00000154920
7605,ENSG00000197774
7606,ENSG00000126749
7607,ENSG00000186998
7608,ENSG00000138080
7609,ENSG00000132205
7610,ENSG00000183798
7611,ENSG00000066629
7612,ENSG00000125746
7613,ENSG00000267757
7614,ENSG00000149499
7615,ENSG00000143924
7616,ENSG00000224875
7617,ENSG00000165521
7618,ENSG00000214595
7619,ENSG00000231334
7620,ENSG00000134531
7621,ENSG00000213853
7622,ENSG00000231655
7623,ENSG00000142227
7624,ENSG00000232445
7625,ENSG00000158636
7626,ENSG00000255135
7627,ENSG00000135638
7628,ENSG00000170370
7629,ENSG00000229847
7630,ENSG00000163064
7631,ENSG00000164778
7632,ENSG00000236544
7633,ENSG00000154380
7634,ENSG00000132464
7635,ENSG00000171617
7636,ENSG00000149218
7637,ENSG00000167136
7638,ENSG00000111405
7639,ENSG00000173818
7640,ENSG00000106991
7641,ENSG00000167280
7642,ENSG00000168913
7643,ENSG00000124074
7644,ENSG00000151023
7645,ENSG00000074800
7646,ENSG00000230679
7647,ENSG00000236269
7648,ENSG00000244457
7649,ENSG00000258739
7650,ENSG00000243986
7651,ENSG00000241790
7652,ENSG00000111674
7653,ENSG00000108515
7654,ENSG00000188316
7655,ENSG00000145293
7656,ENSG00000132199
7657,ENSG00000120658
7658,ENSG00000233821
7659,ENSG00000238189
7660,ENSG00000165675
7661,ENSG00000138792
7662,ENSG00000197594
7663,ENSG00000136960
7664,ENSG00000154269
7665,ENSG00000001561
7666,ENSG00000112796
7667,ENSG00000164303
7668,ENSG00000182156
7669,ENSG00000249188
7670,ENSG00000239959
7671,ENSG00000248618
7672,ENSG00000241278
7673,ENSG00000256589
7674,ENSG00000255549
7675,ENSG00000273819
7676,ENSG00000255319
7677,ENSG00000250476
7678,ENSG00000249767
7679,ENSG00000250942
7680,ENSG00000254527
7681,ENSG00000261580
7682,ENSG00000273963
7683,ENSG00000284605
7684,ENSG00000143420
7685,ENSG00000224274
7686,ENSG00000259032
7687,ENSG00000177261
7688,ENSG00000176177
7689,ENSG00000138185
7690,ENSG00000226688
7691,ENSG00000054179
7692,ENSG00000168032
7693,ENSG00000223797
7694,ENSG00000197217
7695,ENSG00000253390
7696,ENSG00000187097
7697,ENSG00000197586
7698,ENSG00000198018
7699,ENSG00000188833
7700,ENSG00000165689
7701,ENSG00000256704
7702,ENSG00000181101
7703,ENSG00000135063
7704,ENSG00000104059
7705,ENSG00000160767
7706,ENSG00000120533
7707,ENSG00000163378
7708,ENSG00000244513
7709,ENSG00000197620
7710,ENSG00000241769
7711,ENSG00000197021
7712,ENSG00000235703
7713,ENSG00000163508
7714,ENSG00000100393
7715,ENSG00000231993
7716,ENSG00000183495
7717,ENSG00000185684
7718,ENSG00000116016
7719,ENSG00000159023
7720,ENSG00000088367
7721,ENSG00000232406
7722,ENSG00000079819
7723,ENSG00000082397
7724,ENSG00000129595
7725,ENSG00000224032
7726,ENSG00000278921
7727,ENSG00000095203
7728,ENSG00000115109
7729,ENSG00000166947
7730,ENSG00000120616
7731,ENSG00000229327
7732,ENSG00000135999
7733,ENSG00000119888
7734,ENSG00000234690
7735,ENSG00000086289
7736,ENSG00000152223
7737,ENSG00000182585
7738,ENSG00000146904
7739,ENSG00000229153
7740,ENSG00000142627
7741,ENSG00000227959
7742,ENSG00000044524
7743,ENSG00000116106
7744,ENSG00000145242
7745,ENSG00000250846
7746,ENSG00000080224
7747,ENSG00000135333
7748,ENSG00000070886
7749,ENSG00000183317
7750,ENSG00000154928
7751,ENSG00000133216
7752,ENSG00000182580
7753,ENSG00000196411
7754,ENSG00000106123
7755,ENSG00000143819
7756,ENSG00000120915
7757,ENSG00000105131
7758,ENSG00000172031
7759,ENSG00000224271
7760,ENSG00000249082
7761,ENSG00000112425
7762,ENSG00000235652
7763,ENSG00000178567
7764,ENSG00000063245
7765,ENSG00000072134
7766,ENSG00000235397
7767,ENSG00000049283
7768,ENSG00000130427
7769,ENSG00000273604
7770,ENSG00000187266
7771,ENSG00000101448
7772,ENSG00000249139
7773,ENSG00000261150
7774,ENSG00000136628
7775,ENSG00000151491
7776,ENSG00000131037
7777,ENSG00000177106
7778,ENSG00000198758
7779,ENSG00000085832
7780,ENSG00000227070
7781,ENSG00000127527
7782,ENSG00000242948
7783,ENSG00000133106
7784,ENSG00000121053
7785,ENSG00000083782
7786,ENSG00000120160
7787,ENSG00000132591
7788,ENSG00000164307
7789,ENSG00000164308
7790,ENSG00000187682
7791,ENSG00000141736
7792,ENSG00000065361
7793,ENSG00000178568
7794,ENSG00000112851
7795,ENSG00000269961
7796,ENSG00000082805
7797,ENSG00000187672
7798,ENSG00000281708
7799,ENSG00000012061
7800,ENSG00000104884
7801,ENSG00000163161
7802,ENSG00000175595
7803,ENSG00000134899
7804,ENSG00000225830
7805,ENSG00000186871
7806,ENSG00000182150
7807,ENSG00000175611
7808,ENSG00000049167
7809,ENSG00000233847
7810,ENSG00000124882
7811,ENSG00000105722
7812,ENSG00000178752
7813,ENSG00000268041
7814,ENSG00000157554
7815,ENSG00000133935
7816,ENSG00000113719
7817,ENSG00000087502
7818,ENSG00000125991
7819,ENSG00000100632
7820,ENSG00000254270
7821,ENSG00000218143
7822,ENSG00000104626
7823,ENSG00000196678
7824,ENSG00000117419
7825,ENSG00000233602
7826,ENSG00000280303
7827,ENSG00000104714
7828,ENSG00000204334
7829,ENSG00000234350
7830,ENSG00000178965
7831,ENSG00000234497
7832,ENSG00000204978
7833,ENSG00000177459
7834,ENSG00000163645
7835,ENSG00000240137
7836,ENSG00000165837
7837,ENSG00000068912
7838,ENSG00000240755
7839,ENSG00000107566
7840,ENSG00000147475
7841,ENSG00000230550
7842,ENSG00000164010
7843,ENSG00000130023
7844,ENSG00000136541
7845,ENSG00000099219
7846,ENSG00000178607
7847,ENSG00000134398
7848,ENSG00000197930
7849,ENSG00000086619
7850,ENSG00000139055
7851,ENSG00000089248
7852,ENSG00000233347
7853,ENSG00000023318
7854,ENSG00000116285
7855,ENSG00000238290
7856,ENSG00000213462
7857,ENSG00000267259
7858,ENSG00000244476
7859,ENSG00000264801
7860,ENSG00000251292
7861,ENSG00000233056
7862,ENSG00000267696
7863,ENSG00000142396
7864,ENSG00000269486
7865,ENSG00000260565
7866,ENSG00000226887
7867,ENSG00000269526
7868,ENSG00000268964
7869,ENSG00000242950
7870,ENSG00000149564
7871,ENSG00000250073
7872,ENSG00000141446
7873,ENSG00000171320
7874,ENSG00000139684
7875,ENSG00000089048
7876,ENSG00000164283
7877,ENSG00000135476
7878,ENSG00000187017
7879,ENSG00000144488
7880,ENSG00000268869
7881,ENSG00000091831
7882,ENSG00000140009
7883,ENSG00000265992
7884,ENSG00000104413
7885,ENSG00000103067
7886,ENSG00000173153
7887,ENSG00000215572
7888,ENSG00000235438
7889,ENSG00000119715
7890,ENSG00000196482
7891,ENSG00000100056
7892,ENSG00000123576
7893,ENSG00000139641
7894,ENSG00000117868
7895,ENSG00000158220
7896,ENSG00000143971
7897,ENSG00000238210
7898,ENSG00000224107
7899,ENSG00000283644
7900,ENSG00000120705
7901,ENSG00000232757
7902,ENSG00000240132
7903,ENSG00000233833
7904,ENSG00000140374
7905,ENSG00000105379
7906,ENSG00000139160
7907,ENSG00000171503
7908,ENSG00000205707
7909,ENSG00000105755
7910,ENSG00000139163
7911,ENSG00000257023
7912,ENSG00000143845
7913,ENSG00000164089
7914,ENSG00000134954
7915,ENSG00000254588
7916,ENSG00000157557
7917,ENSG00000237833
7918,ENSG00000006468
7919,ENSG00000105672
7920,ENSG00000117036
7921,ENSG00000253831
7922,ENSG00000175832
7923,ENSG00000244405
7924,ENSG00000234197
7925,ENSG00000139083
7926,ENSG00000010030
7927,ENSG00000224666
7928,ENSG00000115363
7929,ENSG00000231172
7930,ENSG00000142694
7931,ENSG00000166979
7932,ENSG00000249563
7933,ENSG00000271977
7934,ENSG00000243531
7935,ENSG00000255147
7936,ENSG00000244699
7937,ENSG00000251610
7938,ENSG00000072840
7939,ENSG00000173040
7940,ENSG00000126860
7941,ENSG00000185862
7942,ENSG00000067208
7943,ENSG00000142459
7944,ENSG00000196405
7945,ENSG00000167880
7946,ENSG00000214860
7947,ENSG00000106038
7948,ENSG00000253405
7949,ENSG00000174279
7950,ENSG00000212766
7951,ENSG00000182944
7952,ENSG00000178997
7953,ENSG00000081177
7954,ENSG00000187609
7955,ENSG00000174371
7956,ENSG00000164002
7957,ENSG00000238287
7958,ENSG00000090989
7959,ENSG00000250821
7960,ENSG00000112685
7961,ENSG00000180104
7962,ENSG00000221990
7963,ENSG00000179044
7964,ENSG00000283632
7965,ENSG00000205436
7966,ENSG00000131558
7967,ENSG00000070367
7968,ENSG00000180673
7969,ENSG00000138190
7970,ENSG00000144036
7971,ENSG00000182473
7972,ENSG00000250485
7973,ENSG00000116903
7974,ENSG00000157036
7975,ENSG00000263748
7976,ENSG00000171311
7977,ENSG00000130713
7978,ENSG00000107371
7979,ENSG00000229007
7980,ENSG00000269763
7981,ENSG00000178896
7982,ENSG00000077348
7983,ENSG00000223496
7984,ENSG00000075914
7985,ENSG00000120699
7986,ENSG00000123737
7987,ENSG00000171824
7988,ENSG00000230337
7989,ENSG00000110723
7990,ENSG00000182197
7991,ENSG00000151348
7992,ENSG00000158008
7993,ENSG00000162694
7994,ENSG00000223976
7995,ENSG00000012232
7996,ENSG00000246339
7997,ENSG00000104313
7998,ENSG00000064655
7999,ENSG00000236028
8000,ENSG00000158161
8001,ENSG00000112319
8002,ENSG00000188107
8003,ENSG00000108799
8004,ENSG00000106462
8005,ENSG00000231300
8006,ENSG00000187690
8007,ENSG00000092820
8008,ENSG00000233893
8009,ENSG00000243635
8010,ENSG00000180210
8011,ENSG00000181104
8012,ENSG00000164251
8013,ENSG00000164220
8014,ENSG00000127533
8015,ENSG00000117525
8016,ENSG00000198734
8017,ENSG00000057593
8018,ENSG00000185010
8019,ENSG00000288722
8020,ENSG00000288709
8021,ENSG00000277150
8022,ENSG00000101981
8023,ENSG00000126218
8024,ENSG00000231882
8025,ENSG00000088926
8026,ENSG00000251165
8027,ENSG00000158769
8028,ENSG00000131187
8029,ENSG00000124491
8030,ENSG00000143278
8031,ENSG00000103089
8032,ENSG00000117480
8033,ENSG00000165591
8034,ENSG00000232022
8035,ENSG00000162585
8036,ENSG00000131944
8037,ENSG00000185504
8038,ENSG00000163586
8039,ENSG00000145384
8040,ENSG00000121769
8041,ENSG00000233259
8042,ENSG00000170323
8043,ENSG00000164687
8044,ENSG00000236972
8045,ENSG00000236044
8046,ENSG00000241735
8047,ENSG00000229287
8048,ENSG00000213716
8049,ENSG00000249919
8050,ENSG00000234964
8051,ENSG00000259308
8052,ENSG00000259630
8053,ENSG00000213201
8054,ENSG00000240122
8055,ENSG00000249367
8056,ENSG00000234958
8057,ENSG00000234588
8058,ENSG00000237106
8059,ENSG00000170231
8060,ENSG00000247699
8061,ENSG00000164434
8062,ENSG00000226766
8063,ENSG00000235129
8064,ENSG00000205186
8065,ENSG00000197416
8066,ENSG00000216265
8067,ENSG00000168040
8068,ENSG00000149485
8069,ENSG00000134824
8070,ENSG00000274150
8071,ENSG00000221968
8072,ENSG00000172782
8073,ENSG00000185104
8074,ENSG00000225767
8075,ENSG00000113194
8076,ENSG00000228759
8077,ENSG00000103876
8078,ENSG00000180185
8079,ENSG00000115042
8080,ENSG00000144199
8081,ENSG00000231584
8082,ENSG00000257302
8083,ENSG00000158234
8084,ENSG00000135472
8085,ENSG00000228126
8086,ENSG00000071889
8087,ENSG00000183844
8088,ENSG00000196937
8089,ENSG00000174028
8090,ENSG00000198643
8091,ENSG00000244383
8092,ENSG00000137414
8093,ENSG00000254722
8094,ENSG00000224337
8095,ENSG00000232730
8096,ENSG00000238101
8097,ENSG00000218772
8098,ENSG00000183304
8099,ENSG00000177138
8100,ENSG00000187268
8101,ENSG00000275194
8102,ENSG00000138640
8103,ENSG00000248019
8104,ENSG00000031003
8105,ENSG00000246323
8106,ENSG00000148541
8107,ENSG00000108950
8108,ENSG00000116199
8109,ENSG00000177706
8110,ENSG00000235618
8111,ENSG00000237840
8112,ENSG00000203795
8113,ENSG00000213185
8114,ENSG00000188100
8115,ENSG00000273225
8116,ENSG00000276430
8117,ENSG00000231122
8118,ENSG00000189090
8119,ENSG00000278763
8120,ENSG00000231527
8121,ENSG00000274026
8122,ENSG00000178130
8123,ENSG00000226777
8124,ENSG00000277988
8125,ENSG00000259698
8126,ENSG00000105058
8127,ENSG00000203416
8128,ENSG00000213525
8129,ENSG00000265472
8130,ENSG00000256125
8131,ENSG00000224989
8132,ENSG00000226362
8133,ENSG00000230368
8134,ENSG00000185112
8135,ENSG00000183114
8136,ENSG00000185448
8137,ENSG00000189132
8138,ENSG00000198173
8139,ENSG00000174678
8140,ENSG00000189157
8141,ENSG00000272414
8142,ENSG00000071859
8143,ENSG00000145945
8144,ENSG00000174137
8145,ENSG00000189319
8146,ENSG00000233334
8147,ENSG00000120709
8148,ENSG00000227888
8149,ENSG00000215374
8150,ENSG00000226711
8151,ENSG00000255052
8152,ENSG00000225725
8153,ENSG00000196550
8154,ENSG00000188610
8155,ENSG00000263513
8156,ENSG00000215784
8157,ENSG00000215112
8158,ENSG00000274355
8159,ENSG00000274583
8160,ENSG00000274516
8161,ENSG00000277260
8162,ENSG00000009780
8163,ENSG00000077458
8164,ENSG00000126882
8165,ENSG00000188859
8166,ENSG00000203307
8167,ENSG00000157470
8168,ENSG00000153347
8169,ENSG00000147689
8170,ENSG00000204949
8171,ENSG00000253258
8172,ENSG00000168143
8173,ENSG00000125998
8174,ENSG00000235214
8175,ENSG00000101447
8176,ENSG00000105523
8177,ENSG00000133477
8178,ENSG00000188522
8179,ENSG00000180921
8180,ENSG00000253893
8181,ENSG00000186523
8182,ENSG00000145002
8183,ENSG00000173295
8184,ENSG00000158483
8185,ENSG00000160172
8186,ENSG00000244026
8187,ENSG00000251669
8188,ENSG00000164845
8189,ENSG00000166492
8190,ENSG00000253540
8191,ENSG00000171084
8192,ENSG00000163612
8193,ENSG00000242731
8194,ENSG00000186234
8195,ENSG00000182366
8196,ENSG00000177757
8197,ENSG00000170161
8198,ENSG00000204802
8199,ENSG00000237357
8200,ENSG00000226007
8201,ENSG00000182118
8202,ENSG00000176973
8203,ENSG00000171847
8204,ENSG00000205879
8205,ENSG00000233132
8206,ENSG00000249005
8207,ENSG00000215373
8208,ENSG00000248944
8209,ENSG00000285975
8210,ENSG00000285937
8211,ENSG00000285607
8212,ENSG00000285950
8213,ENSG00000233115
8214,ENSG00000254229
8215,ENSG00000223885
8216,ENSG00000285814
8217,ENSG00000230045
8218,ENSG00000285620
8219,ENSG00000285720
8220,ENSG00000285913
8221,ENSG00000285657
8222,ENSG00000233295
8223,ENSG00000234749
8224,ENSG00000285687
8225,ENSG00000285765
8226,ENSG00000215354
8227,ENSG00000251402
8228,ENSG00000229924
8229,ENSG00000189348
8230,ENSG00000269118
8231,ENSG00000176853
8232,ENSG00000284842
8233,ENSG00000242352
8234,ENSG00000223839
8235,ENSG00000119812
8236,ENSG00000171262
8237,ENSG00000130244
8238,ENSG00000205866
8239,ENSG00000205865
8240,ENSG00000133193
8241,ENSG00000182518
8242,ENSG00000273018
8243,ENSG00000287751
8244,ENSG00000288235
8245,ENSG00000266960
8246,ENSG00000168309
8247,ENSG00000065809
8248,ENSG00000125898
8249,ENSG00000169122
8250,ENSG00000184731
8251,ENSG00000197245
8252,ENSG00000166801
8253,ENSG00000245571
8254,ENSG00000189057
8255,ENSG00000197712
8256,ENSG00000055147
8257,ENSG00000121104
8258,ENSG00000138439
8259,ENSG00000100376
8260,ENSG00000197798
8261,ENSG00000048828
8262,ENSG00000204352
8263,ENSG00000188938
8264,ENSG00000112584
8265,ENSG00000184083
8266,ENSG00000150510
8267,ENSG00000124019
8268,ENSG00000175182
8269,ENSG00000159784
8270,ENSG00000272619
8271,ENSG00000232533
8272,ENSG00000185519
8273,ENSG00000232456
8274,ENSG00000179083
8275,ENSG00000234545
8276,ENSG00000183055
8277,ENSG00000230562
8278,ENSG00000270528
8279,ENSG00000225934
8280,ENSG00000256079
8281,ENSG00000082269
8282,ENSG00000224349
8283,ENSG00000147724
8284,ENSG00000035141
8285,ENSG00000232654
8286,ENSG00000232830
8287,ENSG00000270587
8288,ENSG00000230634
8289,ENSG00000217178
8290,ENSG00000227873
8291,ENSG00000237613
8292,ENSG00000226516
8293,ENSG00000218839
8294,ENSG00000249054
8295,ENSG00000248893
8296,ENSG00000282591
8297,ENSG00000109794
8298,ENSG00000138286
8299,ENSG00000214424
8300,ENSG00000162391
8301,ENSG00000152380
8302,ENSG00000249042
8303,ENSG00000170074
8304,ENSG00000182230
8305,ENSG00000204677
8306,ENSG00000259966
8307,ENSG00000268350
8308,ENSG00000179304
8309,ENSG00000236438
8310,ENSG00000233013
8311,ENSG00000260528
8312,ENSG00000282572
8313,ENSG00000170264
8314,ENSG00000156050
8315,ENSG00000114023
8316,ENSG00000183807
8317,ENSG00000143340
8318,ENSG00000196990
8319,ENSG00000188163
8320,ENSG00000215187
8321,ENSG00000173557
8322,ENSG00000154319
8323,ENSG00000184608
8324,ENSG00000183615
8325,ENSG00000054965
8326,ENSG00000152102
8327,ENSG00000198780
8328,ENSG00000271714
8329,ENSG00000283597
8330,ENSG00000164334
8331,ENSG00000172538
8332,ENSG00000234736
8333,ENSG00000148468
8334,ENSG00000161682
8335,ENSG00000144369
8336,ENSG00000113391
8337,ENSG00000175841
8338,ENSG00000174132
8339,ENSG00000247877
8340,ENSG00000185442
8341,ENSG00000228300
8342,ENSG00000151327
8343,ENSG00000214886
8344,ENSG00000197520
8345,ENSG00000168754
8346,ENSG00000189320
8347,ENSG00000196666
8348,ENSG00000140067
8349,ENSG00000258584
8350,ENSG00000182103
8351,ENSG00000125804
8352,ENSG00000175170
8353,ENSG00000186973
8354,ENSG00000164556
8355,ENSG00000205716
8356,ENSG00000111879
8357,ENSG00000047662
8358,ENSG00000222011
8359,ENSG00000214439
8360,ENSG00000185958
8361,ENSG00000135436
8362,ENSG00000214447
8363,ENSG00000177558
8364,ENSG00000262497
8365,ENSG00000231841
8366,ENSG00000125386
8367,ENSG00000146067
8368,ENSG00000272459
8369,ENSG00000224336
8370,ENSG00000234803
8371,ENSG00000230066
8372,ENSG00000274196
8373,ENSG00000225516
8374,ENSG00000237802
8375,ENSG00000228383
8376,ENSG00000225560
8377,ENSG00000234830
8378,ENSG00000235719
8379,ENSG00000123575
8380,ENSG00000221909
8381,ENSG00000237765
8382,ENSG00000221886
8383,ENSG00000204860
8384,ENSG00000230992
8385,ENSG00000165669
8386,ENSG00000233040
8387,ENSG00000230902
8388,ENSG00000258552
8389,ENSG00000205108
8390,ENSG00000257198
